name,rating,review_count,price_level,lat,lng
Gyaneshwor Old Tea Stall,4.7,56,1,27.7085,85.3314
Maitidevi Tea Break,4.3,22,1,27.7057,85.3330
Thirbam Sadak Junction Cafe,4.2,11,2,27.7116,85.3283
Gyaneshwor Park Cafe (Edge),4.3,18,2,27.7102,85.3325
Maitidevi Morning Dew Cafe,4.3,12,2,27.7061,85.3337
The School of Coffee Beans (Baneshwor),4.6,320,2,27.6912,85.3385
Ikigai Caffe (Shankhamul),4.5,145,2,27.6852,85.3325
Corner Bakery & Cafe (Shantinagar),4.2,85,2,27.6945,85.3412
Mithila Chiyalaya (Shantinagar),4.4,210,1,27.6938,85.3405
11 11 Cafe (Shantinagar),4.1,65,2,27.6952,85.3420
Basna Cafe & Restro (Aloknagar),4.3,38,2,27.6885,85.3365
Caffeine and Cocktail Restro,4.0,110,3,27.6925,85.3398
Smart Laundry Cafe (Shantinagar),4.2,28,2,27.6948,85.3415
Chattu Chai (Shantinagar),4.5,120,1,27.6942,85.3408
Syanko Katti Roll (Riverside),4.2,520,1,27.6845,85.3320
Alex Toast & Taste (Shankhamul),4.4,56,2,27.6855,85.3332
Minbhawan Morning Bakery,4.1,92,2,27.6905,85.3445
Shankhamul Heritage Tea,4.3,34,1,27.6858,85.3328
Aloknagar Junction Coffee,4.2,22,2,27.6882,85.3360
Shantinagar Square Tea Point,4.5,65,1,27.6940,85.3410
Minbhawan Crossing Coffee,4.1,15,2,27.6908,85.3448
Shankhamul View Cafe,4.4,115,2,27.6850,85.3322
Aloknagar Local Tea Point,4.5,45,1,27.6888,85.3368
Shantinagar Heritage Coffee,4.3,18,2,27.6945,85.3412
Minbhawan Central Bakery,4.0,24,2,27.6902,85.3442
Shankhamul Riverside Tea,4.6,88,1,27.6848,85.3318
Aloknagar Morning Dew Cafe,4.2,12,2,27.6884,85.3362
Shantinagar Old Tea House,4.7,110,1,27.6942,85.3405
Minbhawan View Bakery,4.0,31,2,27.6910,85.3450
Shankhamul Square Coffee,4.3,19,2,27.6855,85.3330
Aloknagar Heritage Tea,4.4,27,1,27.6880,85.3365
Shantinagar Crossing Tea,4.5,52,1,27.6948,85.3418
Minbhawan Local Tea Point,4.6,38,1,27.6905,85.3444
Shankhamul Crossing Coffee,4.1,12,2,27.6852,85.3328
Aloknagar Metro Cafe,4.0,14,2,27.6887,85.3370
Shantinagar Morning Coffee,4.4,18,2,27.6941,85.3412
Minbhawan Heritage Tea House,4.3,15,1,27.6912,85.3446
Shankhamul Gate Bakery,4.1,27,2,27.6857,85.3335
Aloknagar Local Coffee Hub,4.2,11,2,27.6882,85.3364
Shantinagar Junction Cafe,4.1,21,2,27.6943,85.3410
Minbhawan Morning Coffee Hub,4.4,14,2,27.6904,85.3440
Shankhamul Heritage Tea House,4.3,19,1,27.6854,85.3324
Aloknagar Crossing Tea Stall,4.5,33,1,27.6886,85.3366
Shantinagar Central Bakery,4.2,14,2,27.6944,85.3414
Minbhawan Street Cafe,3.9,24,1,27.6908,85.3445
Shankhamul View Bakery,4.0,12,2,27.6851,85.3320
Aloknagar Square Tea Point,4.3,21,1,27.6884,85.3362
Shantinagar Local Coffee Hub,4.2,15,2,27.6946,85.3412
Minbhawan Crossing Tea Stall,4.5,56,1,27.6906,85.3448
Shankhamul Morning Dew Cafe,4.3,12,2,27.6853,85.3326
Aloknagar Gate Bakery,4.1,18,2,27.6888,85.3372
Shantinagar View Bakery,4.0,11,2,27.6942,85.3415
Minbhawan Local Coffee Hub,4.1,12,2,27.6902,85.3442
Shankhamul Riverside Coffee,4.2,28,2,27.6845,85.3315
Aloknagar Morning Coffee Hub,4.4,15,2,27.6885,85.3363
Shantinagar Metro Cafe,4.0,12,2,27.6945,85.3420
Minbhawan Square Tea Point,4.3,19,1,27.6909,85.3447
Shankhamul Bridge Tea Stall,4.5,42,1,27.6840,85.3310
Aloknagar Central Coffee,4.2,14,2,27.6883,85.3361
Shantinagar Heritage Tea House,4.4,31,1,27.6940,85.3408
Minbhawan Morning Tea Stall,4.5,27,1,27.6903,85.3442
Shankhamul Gateway Coffee,4.1,11,2,27.6855,85.3330
Aloknagar Park Cafe (Edge),4.3,18,2,27.6875,85.3355
Shantinagar Tea Break,4.2,15,1,27.6944,85.3412
Minbhawan Old Tea House,4.7,45,1,27.6905,85.3444
Koteshwor Momo,4.1,280,1,27.6755,85.3458
Indrachowk Lassi Center (Koteshwor Branch),4.4,150,1,27.6762,85.3465
KaidaKo Coffee House,4.8,42,2,27.6738,85.3442
Chicken Station Koteshwor,4.0,320,2,27.6752,85.3455
The Burger House & Crunchy Fried Chicken,4.1,510,2,27.6758,85.3462
Chattu Chai (Jadibuti),4.5,88,1,27.6745,85.3525
Chiya Table,4.4,56,1,27.6740,85.3518
Hot Live Bakery (Koteshwor),4.2,65,2,27.6754,85.3468
Naila Bakery and Cafe,4.3,34,2,27.6735,85.3530
Barista Coffee Shop,4.2,28,2,27.6765,85.3450
The Saffron Bakery,4.5,12,2,27.6750,85.3472
Baker's Treat,4.4,15,2,27.6748,85.3460
Bello Bakery Cafe,4.1,22,2,27.6760,85.3445
S.M. Bakery Cafe & Gaming,4.0,45,2,27.6755,85.3475
Koteshwor Bakery (Ratna Marg),3.9,18,2,27.6752,85.3466
Nepal Express Bakery,4.2,14,2,27.6825,85.3422
J.S. Fast Food Cafe,4.0,31,1,27.6757,85.3452
Friendship Piyaji Station,4.6,92,1,27.6742,85.3520
Matka Tea and Cafe (Jadibuti),4.5,110,1,27.6748,85.3535
Mero Cafe (Jadibuti),4.1,24,2,27.6732,85.3528
8 Teens Cafe,4.3,19,2,27.6730,85.3515
Chiyawala (Koteshwor),4.4,52,1,27.6768,85.3455
Karnali Brother's Cafe,4.2,15,2,27.6772,85.3448
Guufff Gaff Cafe,3.8,22,1,27.6765,85.3462
Diva's Cafe,4.0,11,2,27.6758,85.3470
Anmol Bakery Cafe,4.1,14,2,27.6755,85.3468
Flowrence FoodLand Cafe,4.2,27,2,27.6750,85.3475
Tea-rrific Café,4.4,18,2,27.6762,85.3458
Cheers Cafe,4.1,33,2,27.6735,85.3522
Aone Cafe,4.0,12,2,27.6738,85.3512
Shrestha Cafe (Jadibuti),3.9,15,2,27.6742,85.3510
Black & Yellow Cafe,4.2,11,2,27.6736,85.3515
Moonlit Morning Restro,4.3,28,2,27.6755,85.3465
T-Ghar (Koteshwor),4.5,45,1,27.6765,85.3452
Indreni Food Stick Cafe,4.2,31,2,27.6752,85.3460
Cooker Coffee,4.4,19,2,27.6758,85.3455
Everyday Food Cafe,4.0,24,1,27.6756,85.3452
Chautari Cafe,4.2,12,1,27.6754,85.3458
S Cafe,3.9,15,2,27.6752,85.3462
Royal 66 Bar & Restaurant,4.1,18,3,27.6750,85.3465
Jadibuti Morning Tea,4.6,56,1,27.6745,85.3528
Koteshwor Junction Tea,4.4,38,1,27.6762,85.3455
Subidhanagar Bakery Hub,4.2,11,2,27.6828,85.3425
Alina's Bakery (Edge),4.3,65,2,27.6830,85.3430
Gingerbread Bakery,4.5,21,2,27.6822,85.3420
Cakemandu Bakery,4.4,14,2,27.6826,85.3424
Bello Bakery Cafe,4.1,12,2,27.6765,85.3448
Sweet Spot Bakery,4.2,15,2,27.6820,85.3418
Koteshwor Crossing Tea,4.5,33,1,27.6760,85.3455
Jadibuti Square Coffee,4.3,12,2,27.6742,85.3525
Subidhanagar Local Tea,4.6,27,1,27.6832,85.3428
Koteshwor Heritage Tea,4.4,19,1,27.6764,85.3460
Jadibuti Central Bakery,4.1,11,2,27.6746,85.3532
Subidhanagar Street Cafe,3.9,15,1,27.6825,85.3422
Koteshwor View Bakery,4.0,12,2,27.6758,85.3468
Jadibuti Morning Coffee Hub,4.4,14,2,27.6748,85.3530
Subidhanagar Morning Coffee,4.3,11,2,27.6824,85.3426
Koteshwor Metro Cafe,4.0,18,2,27.6755,85.3455
Jadibuti Crossing Tea Stall,4.5,24,1,27.6744,85.3522
Subidhanagar Local Coffee,4.2,11,2,27.6828,85.3425
The School of Coffee Beans (Old Baneshwor),4.6,310,2,27.7018,85.3395
Himalayan Java Coffee (Old Baneshwor),4.4,220,3,27.7025,85.3402
A One Cafe (Old Baneshwor),4.1,450,2,27.7015,85.3388
Matka Chiya Hub (Mid-Baneshwor),4.5,185,1,27.6985,85.3412
Tandoori Chiyaholic (Balkumari Road),4.4,92,1,27.6992,85.3405
Baker's Den (Old Baneshwor),4.3,120,2,27.7020,85.3398
Caffeophilia (Baneshwor Edge),4.7,56,2,27.7012,85.3385
Chiya Ghar (Bhimsengola),4.4,680,1,27.7045,85.3435
RedMud Coffee (Old Baneshwor),4.3,145,2,27.7028,85.3410
Hot Breads (Old Baneshwor),4.2,210,2,27.7016,85.3392
Old Baneshwor Morning Bakery,4.1,42,2,27.7022,85.3390
Mid-Baneshwor Junction Coffee,4.2,34,2,27.6988,85.3408
Bhimsengola Local Tea Point,4.5,115,1,27.7048,85.3438
Apex Side Tea Stall,4.6,92,1,27.7005,85.3395
Old Baneshwor Square Coffee,4.3,27,2,27.7019,85.3396
Mid-Baneshwor Heritage Tea,4.4,52,1,27.6984,85.3415
Bhimsengola Morning Bakery,4.2,18,2,27.7042,85.3432
Old Baneshwor Central Bakery,4.1,28,2,27.7017,85.3400
Mid-Baneshwor Local Coffee Hub,4.2,12,2,27.6990,85.3412
Bhimsengola Crossing Tea,4.5,65,1,27.7044,85.3440
Old Baneshwor Street Cafe,3.9,24,1,27.7020,85.3388
Mid-Baneshwor View Bakery,4.0,15,2,27.6986,85.3418
Bhimsengola Heritage Tea House,4.3,22,1,27.7046,85.3434
Old Baneshwor Local Tea Point,4.6,88,1,27.7014,85.3392
Mid-Baneshwor Square Tea Point,4.3,19,1,27.6982,85.3410
Bhimsengola Metro Cafe,4.0,11,2,27.7049,85.3436
Old Baneshwor Heritage Coffee,4.3,15,2,27.7018,85.3405
Mid-Baneshwor Morning Coffee,4.4,18,2,27.6985,85.3406
Bhimsengola Junction Cafe,4.1,12,2,27.7045,85.3442
Old Baneshwor View Bakery,4.0,11,2,27.7025,85.3408
Mid-Baneshwor Crossing Tea Stall,4.5,56,1,27.6988,85.3414
Bhimsengola Morning Dew Cafe,4.3,14,2,27.7047,85.3430
Old Baneshwor Gate Bakery,4.1,22,2,27.7012,85.3412
Mid-Baneshwor Central Coffee,4.2,11,2,27.6987,85.3405
Bhimsengola Square Tea Point,4.4,21,1,27.7043,85.3438
Old Baneshwor Morning Tea Stall,4.5,45,1,27.7016,85.3402
Mid-Baneshwor Local Tea Point,4.6,33,1,27.6992,85.3410
Bhimsengola Old Tea House,4.7,52,1,27.7044,85.3435
Old Baneshwor Crossing Coffee,4.1,14,2,27.7019,85.3398
Mid-Baneshwor Heritage Tea House,4.3,12,1,27.6984,85.3412
Bhimsengola Crossing Coffee,4.1,11,2,27.7048,85.3444
Old Baneshwor Local Coffee Hub,4.2,18,2,27.7021,85.3404
Mid-Baneshwor Square Coffee,4.3,15,2,27.6989,85.3408
Bhimsengola Local Coffee Hub,4.2,14,2,27.7046,85.3432
Old Baneshwor Heritage Tea,4.4,31,1,27.7015,85.3410
Mid-Baneshwor Crossing Coffee,4.1,12,2,27.6991,85.3415
Bhimsengola View Bakery,4.0,15,2,27.7050,85.3438
Old Baneshwor Junction Cafe,4.2,27,2,27.7023,85.3402
Mid-Baneshwor Morning Dew Cafe,4.3,11,2,27.6986,85.3410
Bhimsengola Heritage Tea,4.4,19,1,27.7045,85.3440
Old Baneshwor Tea Break,4.3,14,1,27.7017,85.3396
Mid-Baneshwor Metro Cafe,4.0,12,2,27.6983,85.3418
Bhimsengola Square Coffee,4.3,11,2,27.7042,85.3436
Old Baneshwor Gateway Coffee,4.1,11,2,27.7020,85.3405
Mid-Baneshwor Bridge Tea Stall,4.5,21,1,27.6978,85.3422
Bhimsengola Park Cafe (Edge),4.3,18,2,27.7052,85.3445
Old Baneshwor Morning Coffee Hub,4.4,12,2,27.7014,85.3411
Mid-Baneshwor Central Bakery,4.2,15,2,27.6985,85.3413
Bhimsengola Local Tea Stall,4.6,38,1,27.7048,85.3432
Old Baneshwor Old Tea Stall,4.7,65,1,27.7018,85.3390
Himalayan Java (New Baneshwor),4.5,1500,3,27.6915,85.3332
Baneshwor Spa & Cafe,4.2,110,2,27.6922,85.3345
Soul Cafe (Korean Food),4.4,215,2,27.6930,85.3358
The Bakery Cafe (Baneshwor),4.1,2200,2,27.6910,85.3325
Chiya Adda (Baneshwor),4.3,850,1,27.6928,85.3340
Java Nomad (New Baneshwor),4.5,75,2,27.6918,85.3338
Indrachowk Lassi (Baneshwor Br.),4.4,420,1,27.6920,85.3335
Coffee Express (Baneshwor),4.0,56,2,27.6912,85.3328
Baneshwor Central Bakery,4.2,130,2,27.6914,85.3330
Chiya Sagar (Baneshwor),4.5,310,1,27.6935,85.3350
Cafe Soma (Baluwatar),4.6,920,3,27.7215,85.3308
Avocado Cafe,4.4,450,3,27.7222,85.3315
Pauline's Garden,4.5,320,3,27.7230,85.3302
The Workshop Bakery,4.7,280,2,27.7208,85.3312
The Corner Cafe,4.3,115,2,27.7212,85.3320
Baluwatar Coffee Point,4.2,64,2,27.7225,85.3318
RedMud Coffee (Baluwatar),4.3,180,2,27.7210,85.3305
The Local Cafe,4.1,45,2,27.7235,85.3322
Heritage Bakery (Baluwatar),4.4,92,2,27.7218,85.3310
Bricks Cafe (Baluwatar Edge),4.3,610,3,27.7195,85.3328
