name,rating,review_count,price_level,lat,lng
Samakhusi Morning Dew Cafe,4.2,15.0,2.0,27.722,85.313
Kapurdhara Old Tea House,4.7,110.0,1.0,27.7182,85.3145
Thamel North Crossing Tea,4.5,65.0,1.0,27.7148,85.3112
Samakhusi Local Tea Point,4.6,52.0,1.0,27.7212,85.3134
Ranibari Heritage Tea House,4.3,18.0,1.0,27.7192,85.314
Galkopakha Morning Coffee,4.4,12.0,2.0,27.7172,85.3138
Samakhusi Metro Cafe,4.0,24.0,2.0,27.7224,85.3132
Thamel North View Bakery,4.1,15.0,2.0,27.7152,85.3108
Kapurdhara Central Bakery,4.2,14.0,2.0,27.7186,85.3142
Samakhusi Street Cafe,3.9,31.0,1.0,27.7218,85.3128
Gongabu Crossing Tea Stall,4.4,28.0,1.0,27.7288,85.3122
Ranibari View Bakery,4.0,12.0,2.0,27.7196,85.3145
Samakhusi Morning Coffee Hub,4.4,18.0,2.0,27.7215,85.3131
Thamel North Local Tea,4.6,38.0,1.0,27.7145,85.3114
Kapurdhara Crossing Coffee,4.1,12.0,2.0,27.7182,85.3148
Galkopakha Heritage Tea,4.3,15.0,1.0,27.717,85.3132
Samakhusi Crossing Tea Stall,4.5,65.0,1.0,27.7222,85.3135
Ranibari Local Coffee Hub,4.2,11.0,2.0,27.7192,85.3141
Thamel North Square Tea Point,4.4,21.0,1.0,27.7148,85.311
Gongabu Junction Cafe,4.1,15.0,2.0,27.7285,85.312
Samakhusi Heritage Tea House,4.3,22.0,1.0,27.7218,85.3134
Kapurdhara Metro Cafe,4.0,12.0,2.0,27.7185,85.3145
Ranibari Morning Tea Stall,4.5,33.0,1.0,27.7198,85.314
Thamel North Gateway Coffee,4.1,11.0,2.0,27.7155,85.3112
Samakhusi View Bakery,4.2,15.0,2.0,27.7225,85.3132
Galkopakha Crossing Coffee,4.1,14.0,2.0,27.7178,85.3135
Ranibari Square Tea Point,4.3,19.0,1.0,27.7195,85.3144
Thamel North Morning Coffee,4.4,12.0,2.0,27.7142,85.3114
Samakhusi Central Coffee,4.2,11.0,2.0,27.7212,85.313
Gongabu Park Cafe,4.1,18.0,2.0,27.7275,85.3125
Kaiser Cafe (Garden Of Dreams),4.5,1200.0,3.0,27.7142,85.3148
Himalayan Java (Jamal),4.4,450.0,3.0,27.7085,85.3155
Nd'S Cafe & Ice Cream (Jyatha),4.1,320.0,2.0,27.7125,85.3138
Coffee & Art Cafe (Jamal),4.3,115.0,2.0,27.7092,85.315
Mahabouddha Tea Hub,4.4,85.0,1.0,27.7058,85.3145
Bhotahity Morning Bakery,4.2,56.0,2.0,27.7075,85.3158
Janapath Coffee House (Jamal),4.0,42.0,2.0,27.7088,85.3152
Jyatha Heritage Tea House,4.5,64.0,1.0,27.713,85.3135
Durbar High School Tea Stall,4.6,92.0,1.0,27.7072,85.3162
Jamal Junction Coffee,4.2,34.0,2.0,27.7095,85.3158
Inbahal Mithai Bhandar,4.5,110.0,1.0,27.7122,85.3132
Bhotahity Central Bakery,4.1,28.0,2.0,27.7078,85.316
Mahabouddha Old Tea House,4.7,75.0,1.0,27.7055,85.3142
Jyatha Morning Dew Cafe,4.3,21.0,2.0,27.7128,85.314
Jamal View Bakery,4.0,15.0,2.0,27.709,85.3155
Mahabouddha Square Tea Point,4.4,52.0,1.0,27.706,85.3148
Bhotahity Local Coffee Hub,4.2,12.0,2.0,27.7076,85.3155
Jyatha Street Cafe,3.9,24.0,1.0,27.7132,85.3138
Jamal Local Tea Point,4.6,45.0,1.0,27.7086,85.315
Mahabouddha Heritage Coffee,4.3,18.0,2.0,27.7057,85.3144
Bhotahity Crossing Tea Stall,4.5,33.0,1.0,27.7074,85.3158
Jyatha Crossing Coffee,4.1,14.0,2.0,27.7125,85.3136
Jamal Heritage Tea House,4.4,27.0,1.0,27.7092,85.3153
Mahabouddha Morning Coffee,4.2,11.0,2.0,27.7059,85.3146
Bhotahity View Bakery,4.0,19.0,2.0,27.7079,85.3162
Jyatha Local Tea Point,4.6,38.0,1.0,27.713,85.3132
Jamal Square Coffee,4.3,15.0,2.0,27.7089,85.3156
Mahabouddha Local Tea Point,4.5,56.0,1.0,27.7056,85.3143
Bhotahity Heritage Tea House,4.3,22.0,1.0,27.7075,85.3159
Jyatha Morning Coffee Hub,4.4,14.0,2.0,27.7127,85.3139
Jamal Metro Cafe,4.1,11.0,2.0,27.7087,85.3152
Mahabouddha Gate Bakery,4.1,28.0,2.0,27.7062,85.3145
Bhotahity Central Coffee,4.2,15.0,2.0,27.7077,85.316
Jyatha Square Tea Point,4.4,19.0,1.0,27.7131,85.3134
Jamal Crossing Tea Stall,4.5,31.0,1.0,27.7094,85.3158
Mahabouddha View Bakery,4.0,12.0,2.0,27.7058,85.3141
Bhotahity Street Cafe,3.9,21.0,1.0,27.7076,85.3156
Jyatha Heritage Coffee,4.3,12.0,2.0,27.7129,85.3137
Jamal Bridge Tea Stall,4.5,24.0,1.0,27.7082,85.3165
Mahabouddha Crossing Coffee,4.1,15.0,2.0,27.706,85.3146
Bhotahity Morning Coffee Hub,4.4,18.0,2.0,27.7075,85.3157
Jyatha Old Tea House,4.7,45.0,1.0,27.7126,85.3133
Jamal Morning Tea Stall,4.5,52.0,1.0,27.7085,85.3154
Mahabouddha Heritage Tea,4.4,33.0,1.0,27.7057,85.3148
Bhotahity Local Tea Point,4.6,65.0,1.0,27.7078,85.316
Jyatha View Bakery,4.2,11.0,2.0,27.7133,85.3136
Jamal Crossing Coffee,4.1,14.0,2.0,27.7091,85.3155
Mahabouddha Old Tea Stall,4.7,88.0,1.0,27.7055,85.3144
Bhotahity Square Tea Point,4.3,19.0,1.0,27.7074,85.3159
Jyatha Junction Cafe,4.2,15.0,2.0,27.7128,85.3135
Jamal Tea Break,4.3,21.0,1.0,27.7088,85.3151
Mahabouddha Central Bakery,4.1,22.0,2.0,27.7061,85.3143
Bhotahity Morning Dew Cafe,4.3,12.0,2.0,27.7076,85.3158
Jyatha Gateway Coffee,4.1,11.0,2.0,27.713,85.3138
Jamal Park Cafe (Edge),4.3,18.0,2.0,27.7102,85.316
Mahabouddha Bridge Tea Stall,4.5,27.0,1.0,27.7052,85.3152
Bhotahity Heritage Tea,4.4,24.0,1.0,27.7073,85.3161
Jyatha Morning Coffee,4.4,15.0,2.0,27.7127,85.3136
Jamal Central Coffee,4.2,11.0,2.0,27.7086,85.3154
Mahabouddha Square Coffee,4.3,12.0,2.0,27.7058,85.3147
Himalayan Java (Kamaladi),4.4,520.0,3.0,27.7082,85.3205
Chiya Ghar (Putalisadak Edge),4.3,850.0,1.0,27.7065,85.3198
Nine Bars Cup Coffee Academy (Bagbazar),4.6,45.0,2.0,27.7058,85.3212
Baker'S Delight (Putalisadak),4.1,120.0,2.0,27.7062,85.3195
Chiyasiya (Kamaladi),4.4,78.0,1.0,27.7078,85.3208
Redmud Coffee (Kamaladi),4.3,310.0,2.0,27.7085,85.3215
Bagbazar Morning Bakery,4.2,92.0,2.0,27.706,85.3218
Kamaladi Coffee House,4.0,24.0,2.0,27.708,85.3202
City Centre Food Court (Kamaladi),3.9,1100.0,2.0,27.7088,85.3218
G.G. Bakery (Bagbazar),4.1,65.0,2.0,27.7055,85.3205
Mithila Thali & Cafe,4.3,145.0,2.0,27.7068,85.321
Sanyo Bakery (Bank Marg),4.0,22.0,2.0,27.7072,85.32
Hot Breads (Bagbazar),4.2,180.0,2.0,27.7058,85.3215
Kamaladi Junction Tea,4.4,34.0,1.0,27.7082,85.321
Putalisadak Morning Tea,4.5,115.0,1.0,27.7065,85.3195
Old Bus Park Tea Stall,4.2,210.0,1.0,27.7045,85.3185
Bagbazar Square Coffee,4.3,15.0,2.0,27.7057,85.3212
Kamaladi Heritage Tea,4.4,27.0,1.0,27.708,85.3205
Bhotahity Edge Bakery,4.0,18.0,2.0,27.7075,85.3175
Student Corner Tea (Bagbazar),4.6,130.0,1.0,27.7062,85.322
Kamaladi Morning Dew Cafe,4.2,12.0,2.0,27.7084,85.3208
Bagbazar Local Coffee Hub,4.1,22.0,2.0,27.7058,85.321
Old Bus Park Bakery,3.9,45.0,2.0,27.7042,85.3188
Kamaladi Square Tea Point,4.3,19.0,1.0,27.7079,85.3212
Putalisadak Crossing Tea,4.5,52.0,1.0,27.7068,85.3198
Bagbazar Heritage Tea House,4.4,28.0,1.0,27.7056,85.3215
Kamaladi Central Bakery,4.1,15.0,2.0,27.7081,85.3202
Bank Marg Morning Coffee,4.3,11.0,2.0,27.707,85.3205
Bagbazar View Bakery,4.0,14.0,2.0,27.7059,85.3222
Kamaladi Street Cafe,3.9,21.0,1.0,27.7085,85.3218
Putalisadak Local Tea,4.6,85.0,1.0,27.7066,85.3192
Bagbazar Crossing Tea Stall,4.5,65.0,1.0,27.7055,85.3218
Kamaladi Metro Cafe,4.0,12.0,2.0,27.7087,85.3215
Old Bus Park Morning Coffee,4.1,18.0,2.0,27.7048,85.3182
Bagbazar Morning Coffee Hub,4.4,15.0,2.0,27.7058,85.3212
Kamaladi Crossing Coffee,4.2,11.0,2.0,27.7082,85.3204
Putalisadak Square Tea,4.3,27.0,1.0,27.7064,85.3195
Bagbazar Local Tea Point,4.6,42.0,1.0,27.706,85.322
Kamaladi Gate Bakery,4.1,14.0,2.0,27.7083,85.3211
Bank Marg Local Coffee,4.2,12.0,2.0,27.7073,85.3198
Bagbazar Heritage Tea,4.3,19.0,1.0,27.7057,85.3214
Kamaladi Old Tea House,4.7,56.0,1.0,27.708,85.3206
Putalisadak Heritage Tea,4.4,33.0,1.0,27.7067,85.3199
Bagbazar Metro Cafe,4.0,11.0,2.0,27.7061,85.3218
Kamaladi Local Coffee Hub,4.1,15.0,2.0,27.7084,85.3208
Old Bus Park Local Tea,4.5,38.0,1.0,27.7045,85.3185
Bagbazar Junction Cafe,4.2,14.0,2.0,27.7058,85.3215
Kamaladi Heritage Coffee,4.3,18.0,2.0,27.7082,85.3201
Putalisadak Crossing Coffee,4.1,12.0,2.0,27.7065,85.3196
Bagbazar Square Tea Point,4.4,21.0,1.0,27.7056,85.321
Kamaladi View Bakery,4.0,11.0,2.0,27.7086,85.3214
Bank Marg Heritage Tea House,4.3,15.0,1.0,27.7071,85.3202
Bagbazar Morning Tea Stall,4.5,52.0,1.0,27.7059,85.3222
Kamaladi Gateway Coffee,4.1,11.0,2.0,27.708,85.3209
Old Bus Park Square Tea,4.3,14.0,1.0,27.7043,85.3188
Bagbazar Central Coffee,4.2,15.0,2.0,27.7057,85.3213
Kamaladi Morning Coffee Hub,4.4,12.0,2.0,27.7083,85.3207
Putalisadak Local Tea Point,4.6,65.0,1.0,27.7066,85.3194
Bagbazar Park Cafe (Edge),4.3,18.0,2.0,27.7052,85.3225
Kamaladi Tea Break,4.2,11.0,1.0,27.7081,85.3205
Himalayan Java Coffee (Kalikasthan),4.4,850.0,3.0,27.7058,85.3255
Urban Roof Cafe (Dillibazar),4.3,310.0,2.0,27.7065,85.3242
The Cake Club (Kalika Marg),4.5,120.0,2.0,27.7045,85.3268
Krishna Bakery & Confectionery,4.1,280.0,2.0,27.7072,85.3235
Himalayan Beanz Coffee (Dillibazar),4.2,145.0,2.0,27.7068,85.325
Dhorpatan Cafe (Dillibazar Road),4.0,52.0,2.0,27.7062,85.3248
Miraz Bakery (Dillibazar),4.2,110.0,2.0,27.7075,85.3238
Daleen Restro & Bar,4.4,95.0,2.0,27.7042,85.3272
Cafe Luwak (Dillibazar),4.1,64.0,2.0,27.706,85.324
Purnima Bakery And Coffee Shop,4.0,22.0,2.0,27.7078,85.3232
Go Organic Cafe (Kalikasthan),4.5,38.0,2.0,27.7048,85.3265
Safal Lumbini Fast Food & Bakery,4.2,115.0,1.0,27.7065,85.3245
A.B.C Cafe (Dillibazar),4.0,28.0,2.0,27.7063,85.3242
Anamnagar Coffee Shop,4.2,75.0,2.0,27.7015,85.3285
Cafe Kalika,4.3,31.0,2.0,27.7046,85.3262
Suryodaya Cafe (Dillibazar),3.9,18.0,2.0,27.7066,85.3248
Resunga Coffee Shop (Anamnagar),4.1,24.0,2.0,27.7018,85.3282
Dillibazar Morning Tea Stall,4.6,92.0,1.0,27.707,85.3235
Kalika Marg Heritage Tea,4.4,45.0,1.0,27.7043,85.327
Anamnagar Junction Coffee,4.2,33.0,2.0,27.7012,85.3288
Babar Mahal Edge Coffee,4.3,19.0,2.0,27.6995,85.3292
Dillibazar Square Tea Point,4.5,56.0,1.0,27.7068,85.3241
Kalikasthan View Bakery,4.2,14.0,2.0,27.7045,85.3266
Anamnagar Central Bakery,4.1,22.0,2.0,27.7016,85.3284
Dillibazar Local Coffee Hub,4.2,15.0,2.0,27.7064,85.3244
Kalikasthan Old Tea House,4.7,65.0,1.0,27.7042,85.3268
Anamnagar Morning Dew Cafe,4.3,12.0,2.0,27.7014,85.3286
Dillibazar Crossing Tea Stall,4.5,42.0,1.0,27.7072,85.3238
Kalika Marg Square Coffee,4.3,18.0,2.0,27.7044,85.3271
Anamnagar Local Tea Point,4.6,31.0,1.0,27.701,85.3282
Dillibazar Street Cafe,3.9,27.0,1.0,27.7065,85.3246
Kalikasthan Heritage Tea,4.4,21.0,1.0,27.7047,85.3264
Anamnagar Metro Cafe,4.0,11.0,2.0,27.7018,85.3289
Dillibazar Central Coffee,4.2,14.0,2.0,27.7067,85.3242
Kalikasthan Morning Coffee Hub,4.4,15.0,2.0,27.7045,85.3268
Anamnagar Crossing Tea,4.5,28.0,1.0,27.7015,85.3283
Dillibazar Heritage Tea House,4.3,19.0,1.0,27.707,85.3236
Kalika Marg Junction Cafe,4.1,12.0,2.0,27.7046,85.3272
Anamnagar View Bakery,4.1,15.0,2.0,27.7013,85.3287
Dillibazar Gate Bakery,4.1,24.0,2.0,27.7075,85.3234
Kalikasthan Local Coffee,4.2,11.0,2.0,27.7044,85.3265
Anamnagar Heritage Tea,4.4,22.0,1.0,27.7016,85.3281
Dillibazar Crossing Coffee,4.1,14.0,2.0,27.7068,85.3245
Kalikasthan Metro Cafe,4.0,12.0,2.0,27.7048,85.3266
Anamnagar Morning Tea Stall,4.5,33.0,1.0,27.7012,85.3284
Dillibazar Local Tea Point,4.6,45.0,1.0,27.7069,85.324
Kalika Marg Heritage Coffee,4.3,11.0,2.0,27.7045,85.327
Anamnagar Square Tea Point,4.4,19.0,1.0,27.7015,85.3286
Dillibazar Morning Coffee,4.4,12.0,2.0,27.7066,85.3243
Kalikasthan Crossing Tea Stall,4.5,27.0,1.0,27.7042,85.3269
Anamnagar Local Coffee Hub,4.2,11.0,2.0,27.7017,85.3283
Dillibazar Heritage Tea,4.5,38.0,1.0,27.7071,85.3237
Kalika Marg Morning Dew Cafe,4.3,12.0,2.0,27.7044,85.3273
Anamnagar Gate Bakery,4.1,18.0,2.0,27.7014,85.3288
Dillibazar Bridge Tea Stall,4.5,21.0,1.0,27.7073,85.3239
Kalikasthan Junction Tea,4.4,15.0,1.0,27.7046,85.3267
Anamnagar Street Cafe,3.9,14.0,1.0,27.7018,85.3281
Dillibazar View Bakery,4.1,11.0,2.0,27.7074,85.3232
Kalika Marg Local Tea Point,4.6,31.0,1.0,27.7043,85.3271
Anamnagar Square Coffee,4.2,15.0,2.0,27.7016,85.3285
Caffeophilia (Gyaneshwor),4.8,210.0,2.0,27.7097,85.3327
Café Bizarre (Thirbam Sadak),4.9,85.0,2.0,27.7112,85.3283
Paradise Bake And Brew (Maitidevi),5.0,42.0,2.0,27.7066,85.3336
The Bakery Cafe (Gyaneshwor),4.1,850.0,2.0,27.7088,85.3315
Maitidevi Sweet House,4.4,120.0,1.0,27.7058,85.3332
Tofic Bakery (Gyaneshwor),5.0,18.0,2.0,27.7124,85.335
Gyaneshwor Tea & Coffee Center,3.9,65.0,1.0,27.7085,85.3316
Hello Brew Cafe (Sahid Marg),4.3,34.0,2.0,27.7075,85.3305
Maitidevi Khaja Ghar,4.2,56.0,1.0,27.7062,85.3338
Redmud Coffee (Gyaneshwor),4.3,180.0,2.0,27.7092,85.332
Nandan Foods (Ratopul),4.1,92.0,2.0,27.7115,85.3362
Standard Bakery (Maitidevi),4.0,28.0,2.0,27.7065,85.3335
Gyaneshwor Junction Coffee,4.4,15.0,2.0,27.7082,85.3312
Maitidevi Morning Tea Stall,4.6,75.0,1.0,27.7055,85.333
Ratopul Edge Coffee,4.2,22.0,2.0,27.711,85.3358
Thirbam Sadak Local Tea,4.5,31.0,1.0,27.7115,85.3285
Gyaneshwor Square Coffee,4.3,12.0,2.0,27.709,85.3318
Maitidevi Heritage Tea,4.4,45.0,1.0,27.7057,85.3334
Galkopakha Crossing Coffee,4.1,14.0,2.0,27.7078,85.3325
Ananda Bhairab Tea Point,4.3,27.0,1.0,27.7045,85.3302
Maitidevi Local Coffee Hub,4.2,18.0,2.0,27.706,85.3332
Gyaneshwor Morning Dew Cafe,4.4,11.0,2.0,27.7085,85.331
Ratopul Central Bakery,4.1,24.0,2.0,27.7112,85.3355
Thirbam Sadak Heritage Tea,4.4,19.0,1.0,27.7118,85.3288
Maitidevi View Bakery,4.0,12.0,2.0,27.7068,85.3338
Gyaneshwor Street Cafe,3.9,21.0,1.0,27.7095,85.3322
Maitidevi Crossing Tea Stall,4.5,52.0,1.0,27.7062,85.3335
Ratopul Morning Coffee,4.2,15.0,2.0,27.7118,85.336
Gyaneshwor Metro Cafe,4.0,11.0,2.0,27.7088,85.3315
Thirbam Sadak Local Coffee,4.1,14.0,2.0,27.711,85.3282
Maitidevi Square Tea Point,4.3,33.0,1.0,27.7056,85.3331
Gyaneshwor Heritage Tea House,4.4,22.0,1.0,27.7082,85.3314
Ratopul View Bakery,4.0,11.0,2.0,27.7115,85.3365
Maitidevi Morning Coffee Hub,4.4,18.0,2.0,27.7065,85.3333
Gyaneshwor Crossing Coffee,4.2,12.0,2.0,27.7092,85.332
Thirbam Sadak Square Tea,4.3,15.0,1.0,27.7115,85.3284
Maitidevi Gate Bakery,4.1,28.0,2.0,27.7052,85.333
Ratopul Local Tea Point,4.5,38.0,1.0,27.7112,85.3358
Gyaneshwor Central Coffee,4.2,11.0,2.0,27.7086,85.3312
Maitidevi Bridge Tea Stall,4.5,24.0,1.0,27.7072,85.3345
Gyaneshwor Morning Coffee Hub,4.4,15.0,2.0,27.7084,85.3316
Thirbam Sadak View Bakery,4.1,12.0,2.0,27.712,85.3285
Maitidevi Old Tea House,4.7,65.0,1.0,27.7058,85.3332
Ratopul Crossing Coffee,4.1,11.0,2.0,27.7116,85.3356
Gyaneshwor Local Tea Point,4.6,42.0,1.0,27.709,85.3314
Maitidevi Heritage Coffee,4.3,19.0,2.0,27.7062,85.3334
Thirbam Sadak Morning Tea,4.5,27.0,1.0,27.7114,85.3281
Maitidevi Junction Cafe,4.2,14.0,2.0,27.7059,85.3335
Gyaneshwor Gateway Coffee,4.1,11.0,2.0,27.7088,85.3318
Ratopul Square Tea Point,4.4,21.0,1.0,27.7114,85.3362
Maitidevi Central Bakery,4.2,15.0,2.0,27.7064,85.3332
Gyaneshwor View Bakery,4.1,12.0,2.0,27.7095,85.3311
Thirbam Sadak Heritage Coffee,4.3,11.0,2.0,27.7112,85.3286
Maitidevi Crossing Coffee,4.2,15.0,2.0,27.7066,85.3336
Ratopul Heritage Tea House,4.3,19.0,1.0,27.7113,85.3359
Gyaneshwor Old Tea Stall,4.7,56.0,1.0,27.7085,85.3314
Maitidevi Tea Break,4.3,22.0,1.0,27.7057,85.333
Thirbam Sadak Junction Cafe,4.2,11.0,2.0,27.7116,85.3283
Gyaneshwor Park Cafe (Edge),4.3,18.0,2.0,27.7102,85.3325
Maitidevi Morning Dew Cafe,4.3,12.0,2.0,27.7061,85.3337
The School Of Coffee Beans (Baneshwor),4.6,320.0,2.0,27.6912,85.3385
Ikigai Caffe (Shankhamul),4.5,145.0,2.0,27.6852,85.3325
Corner Bakery & Cafe (Shantinagar),4.2,85.0,2.0,27.6945,85.3412
Mithila Chiyalaya (Shantinagar),4.4,210.0,1.0,27.6938,85.3405
11 11 Cafe (Shantinagar),4.1,65.0,2.0,27.6952,85.342
Basna Cafe & Restro (Aloknagar),4.3,38.0,2.0,27.6885,85.3365
Caffeine And Cocktail Restro,4.0,110.0,3.0,27.6925,85.3398
Smart Laundry Cafe (Shantinagar),4.2,28.0,2.0,27.6948,85.3415
Chattu Chai (Shantinagar),4.5,120.0,1.0,27.6942,85.3408
Syanko Katti Roll (Riverside),4.2,520.0,1.0,27.6845,85.332
Alex Toast & Taste (Shankhamul),4.4,56.0,2.0,27.6855,85.3332
Minbhawan Morning Bakery,4.1,92.0,2.0,27.6905,85.3445
Shankhamul Heritage Tea,4.3,34.0,1.0,27.6858,85.3328
Aloknagar Junction Coffee,4.2,22.0,2.0,27.6882,85.336
Shantinagar Square Tea Point,4.5,65.0,1.0,27.694,85.341
Minbhawan Crossing Coffee,4.1,15.0,2.0,27.6908,85.3448
Shankhamul View Cafe,4.4,115.0,2.0,27.685,85.3322
Aloknagar Local Tea Point,4.5,45.0,1.0,27.6888,85.3368
Shantinagar Heritage Coffee,4.3,18.0,2.0,27.6945,85.3412
Minbhawan Central Bakery,4.0,24.0,2.0,27.6902,85.3442
Shankhamul Riverside Tea,4.6,88.0,1.0,27.6848,85.3318
Aloknagar Morning Dew Cafe,4.2,12.0,2.0,27.6884,85.3362
Shantinagar Old Tea House,4.7,110.0,1.0,27.6942,85.3405
Minbhawan View Bakery,4.0,31.0,2.0,27.691,85.345
Shankhamul Square Coffee,4.3,19.0,2.0,27.6855,85.333
Aloknagar Heritage Tea,4.4,27.0,1.0,27.688,85.3365
Shantinagar Crossing Tea,4.5,52.0,1.0,27.6948,85.3418
Minbhawan Local Tea Point,4.6,38.0,1.0,27.6905,85.3444
Shankhamul Crossing Coffee,4.1,12.0,2.0,27.6852,85.3328
Aloknagar Metro Cafe,4.0,14.0,2.0,27.6887,85.337
Shantinagar Morning Coffee,4.4,18.0,2.0,27.6941,85.3412
Minbhawan Heritage Tea House,4.3,15.0,1.0,27.6912,85.3446
Shankhamul Gate Bakery,4.1,27.0,2.0,27.6857,85.3335
Aloknagar Local Coffee Hub,4.2,11.0,2.0,27.6882,85.3364
Shantinagar Junction Cafe,4.1,21.0,2.0,27.6943,85.341
Minbhawan Morning Coffee Hub,4.4,14.0,2.0,27.6904,85.344
Shankhamul Heritage Tea House,4.3,19.0,1.0,27.6854,85.3324
Aloknagar Crossing Tea Stall,4.5,33.0,1.0,27.6886,85.3366
Shantinagar Central Bakery,4.2,14.0,2.0,27.6944,85.3414
Minbhawan Street Cafe,3.9,24.0,1.0,27.6908,85.3445
Shankhamul View Bakery,4.0,12.0,2.0,27.6851,85.332
Aloknagar Square Tea Point,4.3,21.0,1.0,27.6884,85.3362
Shantinagar Local Coffee Hub,4.2,15.0,2.0,27.6946,85.3412
Minbhawan Crossing Tea Stall,4.5,56.0,1.0,27.6906,85.3448
Shankhamul Morning Dew Cafe,4.3,12.0,2.0,27.6853,85.3326
Aloknagar Gate Bakery,4.1,18.0,2.0,27.6888,85.3372
Shantinagar View Bakery,4.0,11.0,2.0,27.6942,85.3415
Minbhawan Local Coffee Hub,4.1,12.0,2.0,27.6902,85.3442
Shankhamul Riverside Coffee,4.2,28.0,2.0,27.6845,85.3315
Aloknagar Morning Coffee Hub,4.4,15.0,2.0,27.6885,85.3363
Shantinagar Metro Cafe,4.0,12.0,2.0,27.6945,85.342
Minbhawan Square Tea Point,4.3,19.0,1.0,27.6909,85.3447
Shankhamul Bridge Tea Stall,4.5,42.0,1.0,27.684,85.331
Aloknagar Central Coffee,4.2,14.0,2.0,27.6883,85.3361
Shantinagar Heritage Tea House,4.4,31.0,1.0,27.694,85.3408
Minbhawan Morning Tea Stall,4.5,27.0,1.0,27.6903,85.3442
Shankhamul Gateway Coffee,4.1,11.0,2.0,27.6855,85.333
Aloknagar Park Cafe (Edge),4.3,18.0,2.0,27.6875,85.3355
Shantinagar Tea Break,4.2,15.0,1.0,27.6944,85.3412
Minbhawan Old Tea House,4.7,45.0,1.0,27.6905,85.3444
Koteshwor Momo,4.1,280.0,1.0,27.6755,85.3458
Indrachowk Lassi Center (Koteshwor Branch),4.4,150.0,1.0,27.6762,85.3465
Kaidako Coffee House,4.8,42.0,2.0,27.6738,85.3442
Chicken Station Koteshwor,4.0,320.0,2.0,27.6752,85.3455
The Burger House & Crunchy Fried Chicken,4.1,510.0,2.0,27.6758,85.3462
Chattu Chai (Jadibuti),4.5,88.0,1.0,27.6745,85.3525
Chiya Table,4.4,56.0,1.0,27.674,85.3518
Hot Live Bakery (Koteshwor),4.2,65.0,2.0,27.6754,85.3468
Naila Bakery And Cafe,4.3,34.0,2.0,27.6735,85.353
Barista Coffee Shop,4.2,28.0,2.0,27.6765,85.345
The Saffron Bakery,4.5,12.0,2.0,27.675,85.3472
Baker'S Treat,4.4,15.0,2.0,27.6748,85.346
Bello Bakery Cafe,4.1,22.0,2.0,27.676,85.3445
S.M. Bakery Cafe & Gaming,4.0,45.0,2.0,27.6755,85.3475
Koteshwor Bakery (Ratna Marg),3.9,18.0,2.0,27.6752,85.3466
Nepal Express Bakery,4.2,14.0,2.0,27.6825,85.3422
J.S. Fast Food Cafe,4.0,31.0,1.0,27.6757,85.3452
Friendship Piyaji Station,4.6,92.0,1.0,27.6742,85.352
Matka Tea And Cafe (Jadibuti),4.5,110.0,1.0,27.6748,85.3535
Mero Cafe (Jadibuti),4.1,24.0,2.0,27.6732,85.3528
8 Teens Cafe,4.3,19.0,2.0,27.673,85.3515
Chiyawala (Koteshwor),4.4,52.0,1.0,27.6768,85.3455
Karnali Brother'S Cafe,4.2,15.0,2.0,27.6772,85.3448
Guufff Gaff Cafe,3.8,22.0,1.0,27.6765,85.3462
Diva'S Cafe,4.0,11.0,2.0,27.6758,85.347
Anmol Bakery Cafe,4.1,14.0,2.0,27.6755,85.3468
Flowrence Foodland Cafe,4.2,27.0,2.0,27.675,85.3475
Tea-Rrific Café,4.4,18.0,2.0,27.6762,85.3458
Cheers Cafe,4.1,33.0,2.0,27.6735,85.3522
Aone Cafe,4.0,12.0,2.0,27.6738,85.3512
Shrestha Cafe (Jadibuti),3.9,15.0,2.0,27.6742,85.351
Black & Yellow Cafe,4.2,11.0,2.0,27.6736,85.3515
Moonlit Morning Restro,4.3,28.0,2.0,27.6755,85.3465
T-Ghar (Koteshwor),4.5,45.0,1.0,27.6765,85.3452
Indreni Food Stick Cafe,4.2,31.0,2.0,27.6752,85.346
Cooker Coffee,4.4,19.0,2.0,27.6758,85.3455
Everyday Food Cafe,4.0,24.0,1.0,27.6756,85.3452
Chautari Cafe,4.2,12.0,1.0,27.6754,85.3458
S Cafe,3.9,15.0,2.0,27.6752,85.3462
Royal 66 Bar & Restaurant,4.1,18.0,3.0,27.675,85.3465
Jadibuti Morning Tea,4.6,56.0,1.0,27.6745,85.3528
Koteshwor Junction Tea,4.4,38.0,1.0,27.6762,85.3455
Subidhanagar Bakery Hub,4.2,11.0,2.0,27.6828,85.3425
Alina'S Bakery (Edge),4.3,65.0,2.0,27.683,85.343
Gingerbread Bakery,4.5,21.0,2.0,27.6822,85.342
Cakemandu Bakery,4.4,14.0,2.0,27.6826,85.3424
Bello Bakery Cafe,4.1,12.0,2.0,27.6765,85.3448
Sweet Spot Bakery,4.2,15.0,2.0,27.682,85.3418
Koteshwor Crossing Tea,4.5,33.0,1.0,27.676,85.3455
Jadibuti Square Coffee,4.3,12.0,2.0,27.6742,85.3525
Subidhanagar Local Tea,4.6,27.0,1.0,27.6832,85.3428
Koteshwor Heritage Tea,4.4,19.0,1.0,27.6764,85.346
Jadibuti Central Bakery,4.1,11.0,2.0,27.6746,85.3532
Subidhanagar Street Cafe,3.9,15.0,1.0,27.6825,85.3422
Koteshwor View Bakery,4.0,12.0,2.0,27.6758,85.3468
